ID,SN,TEST,DAY,@TIME,TESTVERSION,STATUS,FIRST,LAST,SHIFT,FAMILY,Calibration,@TABLE,RESULTNUM1,X1,RESULTNUM2,X2,RESULTNUM3,X3,RESULTNUM4,X4,RESULTNUM5,X5,RESULTNUM6,X6,RESULTNUM7,X7,RESULTNUM8,X8,RESULTNUM9,X9,RESULTNUM10,X10,RESULTNUM11,X11,RESULTNUM12,X12,RESULTNUM13,X13,RESULTNUM14,X14,RESULTNUM15,X15,RESULTNUM16,X16,RESULTNUM17,X17,RESULTNUM18,X18,RESULTNUM19,X19,RESULTNUM20,X20,RESULTNUM21,X21,RESULTNUM22,X22,RESULTNUM23,X23,RESULTNUM24,X24,RESULTNUM25,X25,RESULTNUM26,X26,RESULTNUM27,X27,RESULTNUM28,X28
4300,DRW391810161,BT_914mm_NewBT,20180924,160130,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,66.3,BTFrontBigError_25N,-1.3,BTFrontBigError_20N,-4.3,BTFrontBigError_15N ,-1.6,BTFrontBigError_30N,-2.4,AccBTFrontBigError_25N,-16.5,DecBTFrontBigError_30N,-12.6,RADIUS_FRONT_SMALL_ROLL,57.3,BTFrontSmallError_25N,-2.7,BTFrontSmallError_20N,-0.6,BTFrontSmallError_15N,-6.0,BTFrontSmallError_30N,-2.9,AccBTFrontSmallError_25N,-7.3,DecBTFrontSmallError_30N,-5.3,RADIUS_REAR_BIG_ROLL,64.3,BTRearBigError_25N,4.2,BTBTRearBigError_20N,5.2,BTBTRearBigError_15N ,18.3,BTBTRearBigError_30N,7.3,AccBTRearBigError_25N,-4.6,DecBTRearBigError_30N,-3.3,RADIUS_REAR_SMALL_ROLL,54.9,BTRearSmallError_25N,4.0,BTRearSmallError_20N,-0.9,BTRearSmallError_15N,3.9,BTRearSmallError_30N,-0.0,AccBTRearSmallError_25N,-7.5,DecBTRearSmallError_30N,-11.9
4301,DRW391810111,BT_914mm_NewBT,20180924,162839,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,70.6,BTFrontBigError_25N,5.3,BTFrontBigError_20N,5.6,BTFrontBigError_15N ,31.3,BTFrontBigError_30N,6.1,AccBTFrontBigError_25N,5.5,DecBTFrontBigError_30N,-1.2,RADIUS_FRONT_SMALL_ROLL,59.6,BTFrontSmallError_25N,0.4,BTFrontSmallError_20N,3.3,BTFrontSmallError_15N,18.1,BTFrontSmallError_30N,3.1,AccBTFrontSmallError_25N,-15.5,DecBTFrontSmallError_30N,1.7,RADIUS_REAR_BIG_ROLL,69.2,BTRearBigError_25N,7.3,BTBTRearBigError_20N,3.5,BTBTRearBigError_15N ,9.3,BTBTRearBigError_30N,5.1,AccBTRearBigError_25N,2.2,DecBTRearBigError_30N,-8.9,RADIUS_REAR_SMALL_ROLL,57.6,BTRearSmallError_25N,3.4,BTRearSmallError_20N,-3.2,BTRearSmallError_15N,-0.4,BTRearSmallError_30N,9.3,AccBTRearSmallError_25N,-13.8,DecBTRearSmallError_30N,-4.1
4302,DRW391810171,BT_914mm_NewBT,20180924,164206,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,77.7,BTFrontBigError_25N,12.0,BTFrontBigError_20N,12.7,BTFrontBigError_15N ,20.0,BTFrontBigError_30N,7.5,AccBTFrontBigError_25N,-3.9,DecBTFrontBigError_30N,-6.0,RADIUS_FRONT_SMALL_ROLL,52.1,BTFrontSmallError_25N,5.4,BTFrontSmallError_20N,-2.6,BTFrontSmallError_15N,4.2,BTFrontSmallError_30N,3.1,AccBTFrontSmallError_25N,-14.1,DecBTFrontSmallError_30N,-10.8,RADIUS_REAR_BIG_ROLL,76.1,BTRearBigError_25N,6.3,BTBTRearBigError_20N,6.3,BTBTRearBigError_15N ,9.5,BTBTRearBigError_30N,2.8,AccBTRearBigError_25N,-6.6,DecBTRearBigError_30N,-15.6,RADIUS_REAR_SMALL_ROLL,49.5,BTRearSmallError_25N,-5.3,BTRearSmallError_20N,-6.5,BTRearSmallError_15N,5.5,BTRearSmallError_30N,-6.3,AccBTRearSmallError_25N,-10.7,DecBTRearSmallError_30N,-8.1
4303,DRW391810181,BT_914mm_NewBT,20180925,80813,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,73.7,BTFrontBigError_25N,15.9,BTFrontBigError_20N,12.7,BTFrontBigError_15N ,26.8,BTFrontBigError_30N,11.7,AccBTFrontBigError_25N,-12.1,DecBTFrontBigError_30N,-12.1,RADIUS_FRONT_SMALL_ROLL,61.6,BTFrontSmallError_25N,4.5,BTFrontSmallError_20N,7.1,BTFrontSmallError_15N,18.8,BTFrontSmallError_30N,3,AccBTFrontSmallError_25N,-5.3,DecBTFrontSmallError_30N,-1.6,RADIUS_REAR_BIG_ROLL,59.6,BTRearBigError_25N,26.3,BTBTRearBigError_20N,39.0,BTBTRearBigError_15N ,66.7,BTBTRearBigError_30N,24.2,AccBTRearBigError_25N,17.0,DecBTRearBigError_30N,9.5,RADIUS_REAR_SMALL_ROLL,57.1,BTRearSmallError_25N,24.8,BTRearSmallError_20N,35.6,BTRearSmallError_15N,67.1,BTRearSmallError_30N,26.1,AccBTRearSmallError_25N,20.3,DecBTRearSmallError_30N,11.2
4304,DRW391810181,BT_914mm_NewBT,20180925,81240,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,73.7,BTFrontBigError_25N,15.9,BTFrontBigError_20N,12.7,BTFrontBigError_15N ,26.8,BTFrontBigError_30N,11.7,AccBTFrontBigError_25N,-12.1,DecBTFrontBigError_30N,-12.1,RADIUS_FRONT_SMALL_ROLL,61.6,BTFrontSmallError_25N,4.5,BTFrontSmallError_20N,7.1,BTFrontSmallError_15N,18.8,BTFrontSmallError_30N,3,AccBTFrontSmallError_25N,-5.3,DecBTFrontSmallError_30N,-1.6,RADIUS_REAR_BIG_ROLL,72.2,BTRearBigError_25N,22.5,BTBTRearBigError_20N,38.3,BTBTRearBigError_15N ,64.5,BTBTRearBigError_30N,22.8,AccBTRearBigError_25N,27.4,DecBTRearBigError_30N,1.7,RADIUS_REAR_SMALL_ROLL,59.6,BTRearSmallError_25N,26.3,BTRearSmallError_20N,39.0,BTRearSmallError_15N,66.7,BTRearSmallError_30N,24.2,AccBTRearSmallError_25N,17.0,DecBTRearSmallError_30N,9.5
4305,DRW391810191,BT_914mm_NewBT,20180925,82029,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,66.6,BTFrontBigError_25N,4.2,BTFrontBigError_20N,5.5,BTFrontBigError_15N ,27.7,BTFrontBigError_30N,4.0,AccBTFrontBigError_25N,7.0,DecBTFrontBigError_30N,-9.6,RADIUS_FRONT_SMALL_ROLL,54.7,BTFrontSmallError_25N,3.6,BTFrontSmallError_20N,0.4,BTFrontSmallError_15N,6.3,BTFrontSmallError_30N,5.2,AccBTFrontSmallError_25N,-13.0,DecBTFrontSmallError_30N,-4.4,RADIUS_REAR_BIG_ROLL,64.9,BTRearBigError_25N,10.1,BTBTRearBigError_20N,19.9,BTBTRearBigError_15N ,47.3,BTBTRearBigError_30N,14.9,AccBTRearBigError_25N,14.1,DecBTRearBigError_30N,1.8,RADIUS_REAR_SMALL_ROLL,52.4,BTRearSmallError_25N,39.2,BTRearSmallError_20N,45.3,BTRearSmallError_15N,75.2,BTRearSmallError_30N,37.8,AccBTRearSmallError_25N,32.0,DecBTRearSmallError_30N,36.0
4306,DRW391810191,BT_914mm_NewBT,20180925,82220,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,66.6,BTFrontBigError_25N,4.2,BTFrontBigError_20N,5.5,BTFrontBigError_15N ,27.7,BTFrontBigError_30N,4.0,AccBTFrontBigError_25N,7.0,DecBTFrontBigError_30N,-9.6,RADIUS_FRONT_SMALL_ROLL,54.7,BTFrontSmallError_25N,3.6,BTFrontSmallError_20N,0.4,BTFrontSmallError_15N,6.3,BTFrontSmallError_30N,5.2,AccBTFrontSmallError_25N,-13.0,DecBTFrontSmallError_30N,-4.4,RADIUS_REAR_BIG_ROLL,64.9,BTRearBigError_25N,10.1,BTBTRearBigError_20N,19.9,BTBTRearBigError_15N ,47.3,BTBTRearBigError_30N,14.9,AccBTRearBigError_25N,14.1,DecBTRearBigError_30N,1.8,RADIUS_REAR_SMALL_ROLL,62.7,BTRearSmallError_25N,24.2,BTRearSmallError_20N,30.7,BTRearSmallError_15N,57.2,BTRearSmallError_30N,20.1,AccBTRearSmallError_25N,18.3,DecBTRearSmallError_30N,9.0
4307,DRW391810271,BT_914mm_NewBT,20180925,120813,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,78.1,BTFrontBigError_25N,0.0,BTFrontBigError_20N,3.2,BTFrontBigError_15N ,19.0,BTFrontBigError_30N,-0.3,AccBTFrontBigError_25N,0.2,DecBTFrontBigError_30N,-11.1,RADIUS_FRONT_SMALL_ROLL,59.7,BTFrontSmallError_25N,0.5,BTFrontSmallError_20N,5.1,BTFrontSmallError_15N,14.8,BTFrontSmallError_30N,2.3,AccBTFrontSmallError_25N,0.3,DecBTFrontSmallError_30N,-3.6,RADIUS_REAR_BIG_ROLL,77.1,BTRearBigError_25N,0.3,BTBTRearBigError_20N,3.3,BTBTRearBigError_15N ,21.8,BTBTRearBigError_30N,0.9,AccBTRearBigError_25N,-2.9,DecBTRearBigError_30N,-19.7,RADIUS_REAR_SMALL_ROLL,57.9,BTRearSmallError_25N,-0.8,BTRearSmallError_20N,-1.1,BTRearSmallError_15N,12.7,BTRearSmallError_30N,2.3,AccBTRearSmallError_25N,-17.2,DecBTRearSmallError_30N,-3.6
4308,DRW391810271,BT_914mm_NewBT,20180925,121011,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,78.1,BTFrontBigError_25N,0.0,BTFrontBigError_20N,3.2,BTFrontBigError_15N ,19.0,BTFrontBigError_30N,-0.3,AccBTFrontBigError_25N,0.2,DecBTFrontBigError_30N,-11.1,RADIUS_FRONT_SMALL_ROLL,59.7,BTFrontSmallError_25N,0.5,BTFrontSmallError_20N,5.1,BTFrontSmallError_15N,14.8,BTFrontSmallError_30N,2.3,AccBTFrontSmallError_25N,0.3,DecBTFrontSmallError_30N,-3.6,RADIUS_REAR_BIG_ROLL,75.1,BTRearBigError_25N,-1.5,BTBTRearBigError_20N,-1.5,BTBTRearBigError_15N ,14.7,BTBTRearBigError_30N,-1.6,AccBTRearBigError_25N,-14.2,DecBTRearBigError_30N,-19.1,RADIUS_REAR_SMALL_ROLL,57.9,BTRearSmallError_25N,-0.8,BTRearSmallError_20N,-1.1,BTRearSmallError_15N,12.7,BTRearSmallError_30N,2.3,AccBTRearSmallError_25N,-17.2,DecBTRearSmallError_30N,-3.6
4309,DRW391810271,BT_914mm_NewBT,20180925,121152,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,78.1,BTFrontBigError_25N,0.0,BTFrontBigError_20N,3.2,BTFrontBigError_15N ,19.0,BTFrontBigError_30N,-0.3,AccBTFrontBigError_25N,0.2,DecBTFrontBigError_30N,-11.1,RADIUS_FRONT_SMALL_ROLL,59.7,BTFrontSmallError_25N,0.5,BTFrontSmallError_20N,5.1,BTFrontSmallError_15N,14.8,BTFrontSmallError_30N,2.3,AccBTFrontSmallError_25N,0.3,DecBTFrontSmallError_30N,-3.6,RADIUS_REAR_BIG_ROLL,73.2,BTRearBigError_25N,-0.6,BTBTRearBigError_20N,0.1,BTBTRearBigError_15N ,14.3,BTBTRearBigError_30N,0.3,AccBTRearBigError_25N,-4.2,DecBTRearBigError_30N,-18.5,RADIUS_REAR_SMALL_ROLL,57.9,BTRearSmallError_25N,-0.8,BTRearSmallError_20N,-1.1,BTRearSmallError_15N,12.7,BTRearSmallError_30N,2.3,AccBTRearSmallError_25N,-17.2,DecBTRearSmallError_30N,-3.6
4310,DRW391810271,BT_914mm_NewBT,20180925,130946,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,78.1,BTFrontBigError_25N,0.0,BTFrontBigError_20N,3.2,BTFrontBigError_15N ,19.0,BTFrontBigError_30N,-0.3,AccBTFrontBigError_25N,0.2,DecBTFrontBigError_30N,-11.1,RADIUS_FRONT_SMALL_ROLL,59.7,BTFrontSmallError_25N,0.5,BTFrontSmallError_20N,5.1,BTFrontSmallError_15N,14.8,BTFrontSmallError_30N,2.3,AccBTFrontSmallError_25N,0.3,DecBTFrontSmallError_30N,-3.6,RADIUS_REAR_BIG_ROLL,71.3,BTRearBigError_25N,-4.8,BTBTRearBigError_20N,-3.0,BTBTRearBigError_15N ,13.6,BTBTRearBigError_30N,-3.4,AccBTRearBigError_25N,-9.4,DecBTRearBigError_30N,-19.7,RADIUS_REAR_SMALL_ROLL,57.9,BTRearSmallError_25N,-0.8,BTRearSmallError_20N,-1.1,BTRearSmallError_15N,12.7,BTRearSmallError_30N,2.3,AccBTRearSmallError_25N,-17.2,DecBTRearSmallError_30N,-3.6
4311,DRW391810271,BT_914mm_NewBT,20180925,131232,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,78.1,BTFrontBigError_25N,0.0,BTFrontBigError_20N,3.2,BTFrontBigError_15N ,19.0,BTFrontBigError_30N,-0.3,AccBTFrontBigError_25N,0.2,DecBTFrontBigError_30N,-11.1,RADIUS_FRONT_SMALL_ROLL,59.7,BTFrontSmallError_25N,0.5,BTFrontSmallError_20N,5.1,BTFrontSmallError_15N,14.8,BTFrontSmallError_30N,2.3,AccBTFrontSmallError_25N,0.3,DecBTFrontSmallError_30N,-3.6,RADIUS_REAR_BIG_ROLL,69.3,BTRearBigError_25N,3.1,BTBTRearBigError_20N,2.8,BTBTRearBigError_15N ,23.8,BTBTRearBigError_30N,0.5,AccBTRearBigError_25N,-4.7,DecBTRearBigError_30N,-14.3,RADIUS_REAR_SMALL_ROLL,57.9,BTRearSmallError_25N,-0.8,BTRearSmallError_20N,-1.1,BTRearSmallError_15N,12.7,BTRearSmallError_30N,2.3,AccBTRearSmallError_25N,-17.2,DecBTRearSmallError_30N,-3.6
4312,DRW391810211,BT_914mm_NewBT,20180925,133029,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,77.9,BTFrontBigError_25N,0.4,BTFrontBigError_20N,1.5,BTFrontBigError_15N ,7.7,BTFrontBigError_30N,2.9,AccBTFrontBigError_25N,-11.3,DecBTFrontBigError_30N,-13.3,RADIUS_FRONT_SMALL_ROLL,68.1,BTFrontSmallError_25N,-2.7,BTFrontSmallError_20N,-4.4,BTFrontSmallError_15N,-6.4,BTFrontSmallError_30N,-2,AccBTFrontSmallError_25N,-11.2,DecBTFrontSmallError_30N,-11.5,RADIUS_REAR_BIG_ROLL,76.5,BTRearBigError_25N,12.0,BTBTRearBigError_20N,14.9,BTBTRearBigError_15N ,15.3,BTBTRearBigError_30N,9.6,AccBTRearBigError_25N,-9.0,DecBTRearBigError_30N,-0.1,RADIUS_REAR_SMALL_ROLL,66.2,BTRearSmallError_25N,5.5,BTRearSmallError_20N,-1.6,BTRearSmallError_15N,-0.1,BTRearSmallError_30N,7.7,AccBTRearSmallError_25N,-16.5,DecBTRearSmallError_30N,-3.6
4313,DRW391810261,BT_914mm_NewBT,20180925,135911,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,66.9,BTFrontBigError_25N,4.3,BTFrontBigError_20N,3.5,BTFrontBigError_15N ,3.1,BTFrontBigError_30N,4.5,AccBTFrontBigError_25N,2.4,DecBTFrontBigError_30N,-6.9,RADIUS_FRONT_SMALL_ROLL,55.2,BTFrontSmallError_25N,4.7,BTFrontSmallError_20N,2.7,BTFrontSmallError_15N,-3.6,BTFrontSmallError_30N,8.4,AccBTFrontSmallError_25N,6.3,DecBTFrontSmallError_30N,-0.3,RADIUS_REAR_BIG_ROLL,65.1,BTRearBigError_25N,4.6,BTBTRearBigError_20N,14.8,BTBTRearBigError_15N ,32.9,BTBTRearBigError_30N,7.6,AccBTRearBigError_25N,22.4,DecBTRearBigError_30N,1.4,RADIUS_REAR_SMALL_ROLL,52.6,BTRearSmallError_25N,19.0,BTRearSmallError_20N,24.9,BTRearSmallError_15N,40.8,BTRearSmallError_30N,17.6,AccBTRearSmallError_25N,13.4,DecBTRearSmallError_30N,17.0
4314,DRW391810261,BT_914mm_NewBT,20180925,140043,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,66.9,BTFrontBigError_25N,4.3,BTFrontBigError_20N,3.5,BTFrontBigError_15N ,3.1,BTFrontBigError_30N,4.5,AccBTFrontBigError_25N,2.4,DecBTFrontBigError_30N,-6.9,RADIUS_FRONT_SMALL_ROLL,55.2,BTFrontSmallError_25N,4.7,BTFrontSmallError_20N,2.7,BTFrontSmallError_15N,-3.6,BTFrontSmallError_30N,8.4,AccBTFrontSmallError_25N,6.3,DecBTFrontSmallError_30N,-0.3,RADIUS_REAR_BIG_ROLL,62.8,BTRearBigError_25N,16.3,BTBTRearBigError_20N,13.3,BTBTRearBigError_15N ,37.5,BTBTRearBigError_30N,17.5,AccBTRearBigError_25N,3.9,DecBTRearBigError_30N,-0.3,RADIUS_REAR_SMALL_ROLL,52.6,BTRearSmallError_25N,19.0,BTRearSmallError_20N,24.9,BTRearSmallError_15N,40.8,BTRearSmallError_30N,17.6,AccBTRearSmallError_25N,13.4,DecBTRearSmallError_30N,17.0
4315,DRW391810241,BT_914mm_NewBT,20180925,142428,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,73.9,BTFrontBigError_25N,-3.7,BTFrontBigError_20N,-5.0,BTFrontBigError_15N ,11.4,BTFrontBigError_30N,-3.5,AccBTFrontBigError_25N,-18.5,DecBTFrontBigError_30N,-18.0,RADIUS_FRONT_SMALL_ROLL,63.5,BTFrontSmallError_25N,6.4,BTFrontSmallError_20N,7.3,BTFrontSmallError_15N,26.4,BTFrontSmallError_30N,5.4,AccBTFrontSmallError_25N,-10.3,DecBTFrontSmallError_30N,-4.2,RADIUS_REAR_BIG_ROLL,72.7,BTRearBigError_25N,7.6,BTBTRearBigError_20N,11.2,BTBTRearBigError_15N ,10.4,BTBTRearBigError_30N,8.8,AccBTRearBigError_25N,0.0,DecBTRearBigError_30N,-9.6,RADIUS_REAR_SMALL_ROLL,61.8,BTRearSmallError_25N,-6.2,BTRearSmallError_20N,-6.5,BTRearSmallError_15N,2.1,BTRearSmallError_30N,2.3,AccBTRearSmallError_25N,-21.9,DecBTRearSmallError_30N,-15.8
4316,DRW391810221,BT_914mm_NewBT,20180925,145221,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,77.1,BTFrontBigError_25N,23.4,BTFrontBigError_20N,31.9,BTFrontBigError_15N ,66.6,BTFrontBigError_30N,23.6,AccBTFrontBigError_25N,21.8,DecBTFrontBigError_30N,10.4,RADIUS_FRONT_SMALL_ROLL,49.0,BTFrontSmallError_25N,23.1,BTFrontSmallError_20N,32.4,BTFrontSmallError_15N,57.1,BTFrontSmallError_30N,23.6,AccBTFrontSmallError_25N,18.0,DecBTFrontSmallError_30N,13.9,RADIUS_REAR_BIG_ROLL,76.1,BTRearBigError_25N,-12.3,BTBTRearBigError_20N,-19.6,BTBTRearBigError_15N ,123.1,BTBTRearBigError_30N,-13.5,AccBTRearBigError_25N,NaN,DecBTRearBigError_30N,-0.5,RADIUS_REAR_SMALL_ROLL,60.3,BTRearSmallError_25N,-0.6,BTRearSmallError_20N,-4.9,BTRearSmallError_15N,-5.0,BTRearSmallError_30N,-0.1,AccBTRearSmallError_25N,-7.4,DecBTRearSmallError_30N,-12.3
4317,DRW391810221,BT_914mm_NewBT,20180925,145422,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,77.1,BTFrontBigError_25N,23.4,BTFrontBigError_20N,31.9,BTFrontBigError_15N ,66.6,BTFrontBigError_30N,23.6,AccBTFrontBigError_25N,21.8,DecBTFrontBigError_30N,10.4,RADIUS_FRONT_SMALL_ROLL,49.0,BTFrontSmallError_25N,23.1,BTFrontSmallError_20N,32.4,BTFrontSmallError_15N,57.1,BTFrontSmallError_30N,23.6,AccBTFrontSmallError_25N,18.0,DecBTFrontSmallError_30N,13.9,RADIUS_REAR_BIG_ROLL,74.2,BTRearBigError_25N,-12.5,BTBTRearBigError_20N,-16.8,BTBTRearBigError_15N ,124.1,BTBTRearBigError_30N,-12.2,AccBTRearBigError_25N,NaN,DecBTRearBigError_30N,-3.2,RADIUS_REAR_SMALL_ROLL,60.3,BTRearSmallError_25N,-0.6,BTRearSmallError_20N,-4.9,BTRearSmallError_15N,-5.0,BTRearSmallError_30N,-0.1,AccBTRearSmallError_25N,-7.4,DecBTRearSmallError_30N,-12.3
4318,DRW391810081,BT_914mm_NewBT,20180925,152657,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,70.1,BTFrontBigError_25N,-12.0,BTFrontBigError_20N,-15.6,BTFrontBigError_15N ,118.4,BTFrontBigError_30N,-21.7,AccBTFrontBigError_25N,NaN,DecBTFrontBigError_30N,-4.3,RADIUS_FRONT_SMALL_ROLL,57.7,BTFrontSmallError_25N,6.5,BTFrontSmallError_20N,6.9,BTFrontSmallError_15N,7.5,BTFrontSmallError_30N,4.8,AccBTFrontSmallError_25N,-3.6,DecBTFrontSmallError_30N,-5.8,RADIUS_REAR_BIG_ROLL,68.9,BTRearBigError_25N,7.0,BTBTRearBigError_20N,5.5,BTBTRearBigError_15N ,6.2,BTBTRearBigError_30N,5.2,AccBTRearBigError_25N,-6.7,DecBTRearBigError_30N,-2.4,RADIUS_REAR_SMALL_ROLL,55.5,BTRearSmallError_25N,2.2,BTRearSmallError_20N,-0.6,BTRearSmallError_15N,-4.3,BTRearSmallError_30N,3.3,AccBTRearSmallError_25N,-0.3,DecBTRearSmallError_30N,-3.9
4319,DRW391810251,BT_914mm_NewBT,20180925,153236,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,69.9,BTFrontBigError_25N,19.2,BTFrontBigError_20N,31.1,BTFrontBigError_15N ,48.5,BTFrontBigError_30N,20.8,AccBTFrontBigError_25N,10.0,DecBTFrontBigError_30N,-3.2,RADIUS_FRONT_SMALL_ROLL,58.8,BTFrontSmallError_25N,12.1,BTFrontSmallError_20N,16.1,BTFrontSmallError_15N,32.5,BTFrontSmallError_30N,8.8,AccBTFrontSmallError_25N,-10.5,DecBTFrontSmallError_30N,-2.9,RADIUS_REAR_BIG_ROLL,68.8,BTRearBigError_25N,-3.1,BTBTRearBigError_20N,-5.8,BTBTRearBigError_15N ,-11.4,BTBTRearBigError_30N,0.4,AccBTRearBigError_25N,-17.6,DecBTRearBigError_30N,-14.3,RADIUS_REAR_SMALL_ROLL,57.2,BTRearSmallError_25N,2.9,BTRearSmallError_20N,3.9,BTRearSmallError_15N,2.6,BTRearSmallError_30N,4.6,AccBTRearSmallError_25N,-4.3,DecBTRearSmallError_30N,-6.3
4320,DRW391810191,BT_914mm_NewBT,20180925,154204,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,78.2,BTFrontBigError_25N,16.1,BTFrontBigError_20N,14.0,BTFrontBigError_15N ,21.6,BTFrontBigError_30N,14.9,AccBTFrontBigError_25N,2.8,DecBTFrontBigError_30N,3.4,RADIUS_FRONT_SMALL_ROLL,54.3,BTFrontSmallError_25N,1.4,BTFrontSmallError_20N,-2.8,BTFrontSmallError_15N,5.9,BTFrontSmallError_30N,1.3,AccBTFrontSmallError_25N,-15.6,DecBTFrontSmallError_30N,-9.0,RADIUS_REAR_BIG_ROLL,77,BTRearBigError_25N,31.5,BTBTRearBigError_20N,34.6,BTBTRearBigError_15N ,47.3,BTBTRearBigError_30N,34.2,AccBTRearBigError_25N,11.0,DecBTRearBigError_30N,10.2,RADIUS_REAR_SMALL_ROLL,52.0,BTRearSmallError_25N,5.7,BTRearSmallError_20N,0.5,BTRearSmallError_15N,5.0,BTRearSmallError_30N,4.8,AccBTRearSmallError_25N,-18.1,DecBTRearSmallError_30N,-7.9
4321,DRW391810081,BT_914mm_NewBT,20180925,154654,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,70.1,BTFrontBigError_25N,-12.0,BTFrontBigError_20N,-15.6,BTFrontBigError_15N ,118.4,BTFrontBigError_30N,-21.7,AccBTFrontBigError_25N,NaN,DecBTFrontBigError_30N,-4.3,RADIUS_FRONT_SMALL_ROLL,57.7,BTFrontSmallError_25N,6.5,BTFrontSmallError_20N,6.9,BTFrontSmallError_15N,7.5,BTFrontSmallError_30N,4.8,AccBTFrontSmallError_25N,-3.6,DecBTFrontSmallError_30N,-5.8,RADIUS_REAR_BIG_ROLL,66.9,BTRearBigError_25N,7.8,BTBTRearBigError_20N,3.3,BTBTRearBigError_15N ,-0.4,BTBTRearBigError_30N,6.7,AccBTRearBigError_25N,-13.9,DecBTRearBigError_30N,-3.1,RADIUS_REAR_SMALL_ROLL,55.5,BTRearSmallError_25N,2.2,BTRearSmallError_20N,-0.6,BTRearSmallError_15N,-4.3,BTRearSmallError_30N,3.3,AccBTRearSmallError_25N,-0.3,DecBTRearSmallError_30N,-3.9
4322,DRW391810201,BT_914mm_NewBT,20180925,155841,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,69.7,BTFrontBigError_25N,4.8,BTFrontBigError_20N,0.4,BTFrontBigError_15N ,18.9,BTFrontBigError_30N,1.8,AccBTFrontBigError_25N,-4.1,DecBTFrontBigError_30N,-12.0,RADIUS_FRONT_SMALL_ROLL,54.0,BTFrontSmallError_25N,1.5,BTFrontSmallError_20N,0.2,BTFrontSmallError_15N,14.4,BTFrontSmallError_30N,1.4,AccBTFrontSmallError_25N,-2.9,DecBTFrontSmallError_30N,-7.5,RADIUS_REAR_BIG_ROLL,75.1,BTRearBigError_25N,24.5,BTBTRearBigError_20N,24.0,BTBTRearBigError_15N ,23.0,BTBTRearBigError_30N,25.6,AccBTRearBigError_25N,8.3,DecBTRearBigError_30N,9.7,RADIUS_REAR_SMALL_ROLL,49.2,BTRearSmallError_25N,2.9,BTRearSmallError_20N,2.1,BTRearSmallError_15N,2.2,BTRearSmallError_30N,1.3,AccBTRearSmallError_25N,-5.2,DecBTRearSmallError_30N,-4.0
